N1_60,FCI,sigma_v_eff_kpa,CSR7.5,T,Source,CRR_target
10.890947533064537,36.0,74.53053999999999,0.09633684210526318,0,Hwang2021,0.1724543106130004
13.091138953885656,36.0,74.53053999999999,0.11173978947368424,0,Hwang2021,0.25869323120722043
14.63127294846044,35.0,74.53053999999999,0.10468968421052632,0,Hwang2021,0.31887608575104054
16.391426085117335,33.0,74.53053999999999,0.11427957894736847,0,Hwang2021,0.37318285577534827
17.93156007969212,33.0,74.53053999999999,0.1541389473684211,0,Hwang2021,0.41285011061365046
21.231847210923796,40.0,74.53053999999999,0.13171873684210528,0,Hwang2021,0.49783194931507446
1.4301244235337272,54.0,74.53053999999999,0.023000421052631583,0,Hwang2021,
3.190277560190622,54.0,74.53053999999999,0.03586357894736843,0,Hwang2021,
6.490564691422301,35.0,74.53053999999999,0.05324800000000002,0,Hwang2021,0.018827236127234453
8.690756112243418,31.0,74.53053999999999,0.08034273684210527,0,Hwang2021,0.1129655916177192
9.790851822653979,80.0,74.53053999999999,0.08766652631578949,0,Hwang2021,0.08373652741818424
11.991043243475097,85.0,74.53053999999999,0.10142736842105265,0,Hwang2021,0.22202451663124878
13.091138953885656,70.0,74.53053999999999,0.11173978947368424,0,Hwang2021,0.18429062906190288
17.93156007969212,34.0,74.53053999999999,0.11662231578947373,0,Hwang2021,0.4138938788695658
19.69171321634901,34.0,74.53053999999999,0.1398526315789474,0,Hwang2021,0.4570614181865753
21.231847210923796,55.0,74.53053999999999,0.15641600000000003,0,Hwang2021,0.4464848064143796
4.07035412851907,5.0,74.53053999999999,0.032240000000000005,0,Hwang2021,0.16162573613449918
9.570832680571865,14.0,74.53053999999999,0.06900314473684212,0,Hwang2021,0.20420668605972728
10.670928390982425,13.0,74.53053999999999,0.07085376315789474,0,Hwang2021,0.22787856236135157
9.570832680571865,14.0,74.53053999999999,0.07409897368421053,0,Hwang2021,0.20420668590400765
1.8701627076979508,8.0,74.53053999999999,0.02094539473684211,0,Hwang2021,0.08232597641202932
9.570832680571865,13.0,74.53053999999999,0.06892360526315791,0,Hwang2021,0.2082832223173965
10.670928390982425,7.0,74.53053999999999,0.07943342105263158,0,Hwang2021,0.24799648169983818
10.670928390982425,10.0,74.53053999999999,0.06889178947368423,0,Hwang2021,0.23754225668219245
4.07035412851907,15.0,74.53053999999999,0.04106357894736842,0,Hwang2021,0.07015884303992466
5.170449838929629,17.0,74.53053999999999,0.043524000000000014,0,Hwang2021,0.08474905701614274
8.470736970161306,9.0,74.53053999999999,0.05837136842105265,0,Hwang2021,0.20791789776196942
9.570832680571865,10.0,74.53053999999999,0.06821305263157897,0,Hwang2021,0.22106189174752958
10.670928390982425,16.0,74.53053999999999,0.08206352631578949,0,Hwang2021,0.21883860913282466
10.670928390982425,15.0,74.53053999999999,0.08242410526315791,0,Hwang2021,0.22179232632068888
5.170449838929629,15.0,74.53053999999999,0.04438302631578949,0,Hwang2021,0.09809822621827256
9.570832680571865,12.0,74.53053999999999,0.070525,0,Hwang2021,0.21244617238250305
10.670928390982425,10.0,74.53053999999999,0.07961901315789477,0,Hwang2021,0.23754225674188467
10.670928390982425,13.0,74.53053999999999,0.08209003947368423,0,Hwang2021,0.2278785624866844
8.470736970161306,11.0,74.53053999999999,0.06320206578947371,0,Hwang2021,0.1970666948520016
9.570832680571865,13.0,74.53053999999999,0.06460196052631582,0,Hwang2021,0.20828322212638084
5.170449838929629,14.0,74.53053999999999,0.042664973684210544,0,Hwang2021,0.1054029984538725
9.570832680571865,6.0,74.53053999999999,0.06750250000000002,0,Hwang2021,0.23967700150015261
10.670928390982425,11.0,74.53053999999999,0.08295967105263159,0,Hwang2021,0.23424169326046798
5.170449838929629,14.0,74.53053999999999,0.043566421052631595,0,Hwang2021,0.10540299837156866
9.570832680571865,12.0,74.53053999999999,0.06828728947368422,0,Hwang2021,0.21244617238337446
10.670928390982425,13.0,74.53053999999999,0.07224305263157897,0,Hwang2021,0.2278785622681698
5.170449838929629,18.0,74.53053999999999,0.043524000000000014,0,Hwang2021,0.07651582038200706
6.270545549340189,9.0,74.53053999999999,0.048529684210526336,0,Hwang2021,0.16722304280270048
7.370641259750748,8.0,74.53053999999999,0.05964400000000001,0,Hwang2021,0.19501575815927902
9.570832680571865,7.0,74.53053999999999,0.06750250000000002,0,Hwang2021,0.23482968448969593
10.670928390982425,11.0,74.53053999999999,0.07961901315789477,0,Hwang2021,0.23424169323526436
10.670928390982425,16.0,74.53053999999999,0.07816078947368424,0,Hwang2021,0.2188386093034044
4.07035412851907,8.0,74.53053999999999,0.0339739605263158,0,Hwang2021,0.1309668390987658
5.170449838929629,17.0,74.53053999999999,0.04356111842105264,0,Hwang2021,0.0847490569716733
8.470736970161306,10.0,74.53053999999999,0.055656421052631584,0,Hwang2021,0.20242337070839433
9.570832680571865,15.0,74.53053999999999,0.06608139473684213,0,Hwang2021,0.20020920207578097
10.670928390982425,7.0,74.53053999999999,0.07974097368421054,0,Hwang2021,0.24799648193767704
9.570832680571865,9.0,74.53053999999999,0.06750250000000002,0,Hwang2021,0.22553045179821854
10.670928390982425,12.0,74.53053999999999,0.07794868421052632,0,Hwang2021,0.23102252836332263
9.570832680571865,15.0,74.53053999999999,0.07426865789473686,0,Hwang2021,0.20020920219484198
10.670928390982425,17.0,74.53053999999999,0.07627835526315792,0,Hwang2021,0.21593722162841933
10.670928390982425,11.0,74.53053999999999,0.07531857894736844,0,Hwang2021,0.23424169336198353
9.570832680571865,14.0,74.53053999999999,0.06750250000000002,0,Hwang2021,0.2042066858320134
10.670928390982425,14.0,74.53053999999999,0.0772063157894737,0,Hwang2021,0.22480377135463475
9.570832680571865,9.0,74.53053999999999,0.07126736842105263,0,Hwang2021,0.22553045190128632
10.670928390982425,18.0,74.53053999999999,0.07794868421052632,0,Hwang2021,0.21308299005784415
8.470736970161306,13.0,74.53053999999999,0.06458605263157896,0,Hwang2021,0.18672647716149002
9.570832680571865,14.0,74.53053999999999,0.07046667105263159,0,Hwang2021,0.20420668593284216
10.670928390982425,14.0,74.53053999999999,0.086242,0,Hwang2021,0.2248037713449516
10.670928390982425,21.0,74.53053999999999,0.0784577368421053,0,Hwang2021,0.20475467565339328
6.270545549340189,9.0,74.53053999999999,0.06241727631578948,0,Hwang2021,0.16722304289018758
9.570832680571865,16.0,74.53053999999999,0.08691013157894739,0,Hwang2021,0.1962836545250659
11.220976246187703,13.0,74.53053999999999,0.09677302631578948,0,Hwang2021,0.23696017228494162
4.07035412851907,12.0,74.53053999999999,0.047554000000000006,0,Hwang2021,0.0947270384859755
5.170449838929629,14.0,74.53053999999999,0.06346189473684212,0,Hwang2021,0.10540299841869581
8.470736970161306,13.0,74.53053999999999,0.07275210526315791,0,Hwang2021,0.18672647717227467
9.570832680571865,10.0,74.53053999999999,0.0818938421052632,0,Hwang2021,0.2210618917248117
11.220976246187703,23.0,74.53053999999999,0.09522465789473686,0,Hwang2021,0.21362368373789595
6.270545549340189,17.0,74.53053999999999,0.0487736052631579,0,Hwang2021,0.11268820171996287
7.370641259750748,20.0,74.53053999999999,0.057676723684210535,0,Hwang2021,0.12448946044780014
9.570832680571865,13.0,74.53053999999999,0.07791686842105267,0,Hwang2021,0.2082832221276434
10.670928390982425,40.0,74.53053999999999,0.08957205263157897,0,Hwang2021,0.15160923629793377
8.470736970161306,18.0,74.53053999999999,0.06904026315789476,0,Hwang2021,0.16261695561975087
9.570832680571865,17.0,74.53053999999999,0.08629502631578949,0,Hwang2021,0.19242318464108452
10.670928390982425,12.0,74.53053999999999,0.08209003947368423,0,Hwang2021,0.23102252856156907
9.570832680571865,18.0,74.53053999999999,0.08219078947368423,0,Hwang2021,0.1886211965789476
10.670928390982425,13.0,74.53053999999999,0.08866000000000003,0,Hwang2021,0.22787856246110577
8.470736970161306,13.0,74.53053999999999,0.06310131578947369,0,Hwang2021,0.1867264773225331
10.670928390982425,28.0,74.53053999999999,0.08283771052631579,0,Hwang2021,0.18611015854975768
7.370641259750748,5.0,74.53053999999999,0.05765551315789475,0,Hwang2021,0.2162520095948122
10.670928390982425,20.0,74.53053999999999,0.08171355263157896,0,Hwang2021,0.20749637934365303
0.7700669972873915,15.0,74.53053999999999,0.008537236842105264,0,Hwang2021,
8.470736970161306,16.0,74.53053999999999,0.06557764473684212,0,Hwang2021,0.17200626709035705
9.570832680571865,29.0,74.53053999999999,0.07495800000000004,0,Hwang2021,0.14899193187374352
10.670928390982425,17.0,74.53053999999999,0.07224305263157897,0,Hwang2021,0.21593722172628116
9.570832680571865,14.0,74.53053999999999,0.07664423684210528,0,Hwang2021,0.20420668597278416
10.670928390982425,15.0,74.53053999999999,0.08091815789473684,0,Hwang2021,0.2217923263072975
10.670928390982425,12.0,74.53053999999999,0.08063711842105264,0,Hwang2021,0.23102252829897088
8.470736970161306,9.0,74.53053999999999,0.06252863157894738,0,Hwang2021,0.2079178978810163
9.570832680571865,31.0,74.53053999999999,0.07742902631578949,0,Hwang2021,0.1418823499544365
9.570832680571865,16.0,74.53053999999999,0.0731869210526316,0,Hwang2021,0.19628365467952166
10.670928390982425,12.0,74.53053999999999,0.08928040789473686,0,Hwang2021,0.23102252846550625
8.030698685997082,99.0,74.53053999999999,0.05350269736842106,0,Hwang2021,1.2745341137068946
9.680842251612923,91.0,74.53053999999999,0.057359934210526334,0,Hwang2021,0.2486208722586825
5.830507265175964,10.0,74.53053999999999,0.17875000000000002,0,Hwang2021,0.15061130310437373
3.7254626814854555,4.0,75.511205,0.07725714285714287,0,Hwang2021,0.1640383040231296
3.341898786370132,12.0,63.743224999999995,0.18447,0,Hwang2021,0.09483569476661988
5.6977664540365796,3.0,75.511205,0.06597605519480519,0,Hwang2021,0.2070637152560269
6.9076910972544,5.0,67.665885,0.11906492753623188,0,Hwang2021,0.21782975710845864
5.478621590419788,19.0,75.511205,0.06916801948051948,0,Hwang2021,0.0785600834468172
11.881033672434041,0.0,74.53053999999999,0.24426315789473688,0,Hwang2021,0.2787926187434199
10.62287457900033,25.0,65.704555,0.3261564179104478,0,Hwang2021,0.1909700268563324
6.567968584274675,3.0,67.665885,0.1143246376811594,0,Hwang2021,0.23210424990952536
9.059267012792656,15.0,67.665885,0.1938695652173913,0,Hwang2021,0.19104457424040913
6.567968584274675,3.0,67.665885,0.11756521739130435,0,Hwang2021,0.2321042498180002
4.869356019376053,1.0,67.665885,0.12642028985507245,0,Hwang2021,0.23798441483464572
8.493062824493116,9.0,67.665885,0.3942956521739131,0,Hwang2021,0.21171932676820573
6.001764395975134,14.0,67.665885,0.24584601449275362,0,Hwang2021,0.13209588359507954
11.890287954290361,0.0,67.665885,0.441745652173913,0,Hwang2021,0.27695195648442755
6.794450259594492,0.0,67.665885,0.0925355072463768,0,Hwang2021,0.2648376484298313
3.963429318096787,0.0,67.665885,0.1627826086956522,0,Hwang2021,0.24433460136252894
6.794450259594492,6.0,67.665885,0.24493695652173914,0,Hwang2021,0.20783972428241973
3.963429318096787,3.0,67.665885,0.1950565217391304,0,Hwang2021,0.20074976670453937
3.963429318096787,0.0,67.665885,0.1310173913043478,0,Hwang2021,0.24433460139585775
2.8310209414977052,10.0,67.665885,0.09834782608695652,0,Hwang2021,0.09760707013846158
9.625471201092196,10.0,67.665885,0.24191304347826084,0,Hwang2021,0.2230103570153896
4.529633506396328,0.0,67.665885,0.12618478260869564,0,Hwang2021,0.24909704017502338
3.963429318096787,6.0,67.665885,0.13847826086956522,0,Hwang2021,0.16363065361957904
9.059267012792656,50.0,67.665885,0.27424818840579707,0,Hwang2021,0.046363199919930126
3.963429318096787,3.0,67.665885,0.14325434782608695,0,Hwang2021,0.20074976663124652
5.095837694695869,0.0,67.665885,0.11171521739130437,0,Hwang2021,0.2534825293613638
3.963429318096787,0.0,67.665885,0.17126086956521738,0,Hwang2021,0.24433460145270564
5.888523558315226,18.0,67.665885,0.23019420289855066,0,Hwang2021,0.10246182478607253
9.625471201092196,20.0,67.665885,0.33498550724637677,0,Hwang2021,0.1829971247420907
10.757879577691279,20.0,67.665885,0.2782,0,Hwang2021,0.20824922609243338
